Neural old,Neural new
0.6071428571428571,0.6428571428571429
0.6428571428571429,0.6785714285714286
0.6607142857142857,0.6964285714285714
0.625,0.6428571428571429
0.5714285714285714,0.5892857142857143
0.5892857142857143,0.5892857142857143
0.7321428571428571,0.6785714285714286
0.6607142857142857,0.7142857142857143
0.7321428571428571,0.7321428571428571
0.6428571428571429,0.6785714285714286
0.6428571428571429,0.6964285714285714
0.6607142857142857,0.6785714285714286
0.5892857142857143,0.6964285714285714
0.7857142857142857,0.6785714285714286
0.6964285714285714,0.6785714285714286
0.6785714285714286,0.6607142857142857
0.75,0.75
0.6607142857142857,0.6964285714285714
0.6428571428571429,0.6964285714285714
0.75,0.75
0.625,0.6071428571428571
0.6428571428571429,0.6607142857142857
0.6428571428571429,0.6428571428571429
0.7321428571428571,0.7142857142857143
0.5892857142857143,0.6607142857142857
0.6428571428571429,0.625
0.625,0.6428571428571429
0.6071428571428571,0.625
0.6785714285714286,0.7321428571428571
0.6607142857142857,0.6964285714285714
0.75,0.7857142857142857
0.6607142857142857,0.6785714285714286
0.75,0.7142857142857143
0.7321428571428571,0.6964285714285714
0.6607142857142857,0.7142857142857143
0.6964285714285714,0.6964285714285714
0.6071428571428571,0.625
0.6071428571428571,0.6428571428571429
0.7321428571428571,0.7321428571428571
0.6428571428571429,0.6607142857142857
0.5535714285714286,0.5714285714285714
0.625,0.6428571428571429
0.7321428571428571,0.6964285714285714
0.6964285714285714,0.6785714285714286
0.6071428571428571,0.6071428571428571
0.7321428571428571,0.7321428571428571
0.7321428571428571,0.7321428571428571
0.6964285714285714,0.7142857142857143
0.6428571428571429,0.6785714285714286
0.6428571428571429,0.6964285714285714
0.6428571428571429,0.6785714285714286
0.7142857142857143,0.7142857142857143
0.6607142857142857,0.7142857142857143
0.6428571428571429,0.7142857142857143
0.75,0.7321428571428571
0.8214285714285714,0.8214285714285714
0.7321428571428571,0.8214285714285714
0.6785714285714286,0.75
0.6607142857142857,0.6785714285714286
0.6964285714285714,0.7321428571428571
0.6785714285714286,0.6607142857142857
0.8392857142857143,0.7857142857142857
0.6071428571428571,0.6071428571428571
0.75,0.7678571428571429
0.5892857142857143,0.6071428571428571
0.5357142857142857,0.5357142857142857
0.6785714285714286,0.6785714285714286
0.5892857142857143,0.5714285714285714
0.6785714285714286,0.7321428571428571
0.625,0.6607142857142857
0.625,0.6607142857142857
0.6607142857142857,0.6785714285714286
0.5714285714285714,0.5714285714285714
0.5178571428571429,0.5714285714285714
0.7678571428571429,0.8035714285714286
0.6785714285714286,0.7142857142857143
0.7678571428571429,0.8214285714285714
0.75,0.7321428571428571
0.6428571428571429,0.6964285714285714
0.6428571428571429,0.6785714285714286
0.6964285714285714,0.7142857142857143
0.5892857142857143,0.5714285714285714
0.6607142857142857,0.6607142857142857
0.6071428571428571,0.6428571428571429
0.6428571428571429,0.6964285714285714
0.625,0.6428571428571429
0.6428571428571429,0.6607142857142857
0.6428571428571429,0.6607142857142857
0.5178571428571429,0.5535714285714286
0.6785714285714286,0.7142857142857143
0.6071428571428571,0.6071428571428571
0.8035714285714286,0.8214285714285714
0.7142857142857143,0.7321428571428571
0.8214285714285714,0.875
0.625,0.6428571428571429
0.7142857142857143,0.7857142857142857
0.6785714285714286,0.6607142857142857
0.7678571428571429,0.7857142857142857
0.6071428571428571,0.6607142857142857
0.6428571428571429,0.7142857142857143
